Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2016-09-21,3.62,3.95,3.62,3.95,0.65,+19.70%,0,549,24.07%,0.55210739007089,0.041941394869618,-0.0315072055,0.15490859771877,0.069419060314916,4.1500090688684,98.35,97.5,4.1,4.2
2016-09-20,3.53,3.55,3.3,3.3,-0.15,-4.35%,0,516,18.40%,0.54816257888736,0.054588999198614,-0.0237793674,0.15613740931543,0.070759401175004,3.2000117816043,98.17,97.5,3.15,3.25
2016-09-19,3.8,3.8,3.45,3.45,-0.15,-4.17%,0,489,18.65%,0.55617306493343,0.053192546233744,-0.0238520664,0.15728769352223,0.072901293057814,3.3500144024174,98.33,97.5,3.3,3.4
2016-09-16,4,4,3.3,3.6,-0.9,-20.00%,0,374,18.64%,0.55583272768507,0.052734677983819,-0.0233397217,0.16119427801349,0.076892681478074,3.4250097232789,98.33,97.5,3.35,3.5
2016-09-15,4.3,4.5,4.3,4.5,0.54,+13.64%,0,373,24.08%,0.55759166527937,0.039767607738039,-0.030048456,0.16264258259961,0.077085313421321,4.4250109964427,98.5,97.5,4.35,4.5
2016-09-14,4.95,4.95,3.96,3.96,-0.89,-18.35%,0,364,19.09%,0.59389974304945,0.04861518210925,-0.0232709091,0.16200593439708,0.083639070299254,4.0000141337116,99.12,97.5,3.95,4.05
2016-09-13,5.5,5.5,4.55,4.85,-1.02,-17.38%,0,355,11.14%,0.81551734772845,0.0557287627093,-0.009088473,0.11471250365505,0.10551427701344,4.6000056124132,101.65,97.5,4.55,4.65
2016-09-12,5.87,5.87,5.87,5.87,-1.03,-14.93%,0,354,25.42%,0.65205321377263,0.033553106047735,-0.0297833707,0.15999378764071,0.092791820264596,6.3750085864681,101.2,97.5,6.3,6.45
2016-09-09,6.85,6.9,6.85,6.9,-0.6,-8.00%,0,355,7.70%,0.96666263808674,0.022132121276621,-0.0014375775,0.032339108922887,0.066421721687249,5.8750025919105,103.35,97.5,5.8,5.95
2016-09-08,7.13,7.5,7.13,7.5,1.04,+16.10%,0,155,24.90%,0.71787660401291,0.029834414661837,-0.0259860968,0.15364117653752,0.139945,7.8500084033733,103.34,97.5,7.8,7.9
2016-09-07,6.51,6.51,6.46,6.46,0.52,+8.75%,0,155,20.66%,0.72866992374002,0.035284161432937,-0.0206946888,0.15085476209534,0.135221,6.7999999999856,102.75,97.5,6.7,6.9
2016-09-06,5.94,5.94,5.94,5.94,0.89,+17.62%,0,152,25.52%,0.64633527353449,0.032236429386581,-0.028479267,0.16798113991252,0.132607,6.5500072777732,101.21,97.5,6.45,6.65
2016-09-02,5.05,5.05,5.05,5.05,0,0.00%,0,152,19.96%,0.65835250010006,0.041140373400803,-0.0211124185,0.16973520019459,0.127962,5.5000157644455,100.89,97.5,5.4,5.6
2016-09-01,5.05,5.05,5.05,5.05,-0.95,-15.83%,0,57,19.40%,0.63855477748414,0.041732014397739,-0.020703781,0.17344573905039,0.123039,5.075006683478,100.35,97.5,5,5.15
2016-08-31,6.6,6.6,6,6,0,0.00%,0,57,17.60%,0.68599888191496,0.042985198618893,-0.0176521184,0.16658641046925,0.1276,5.3500059401615,101.2,97.5,5.3,5.4
2016-08-30,6.6,6.6,6,6,0,0.00%,0,57,17.62%,0.73027932616953,0.048872015570796,-0.0164327204,0.15775258396671,0.138305,6.1500090465984,102.3,97.5,6.05,6.25
2016-08-29,6.6,6.6,6,6,0,0.00%,0,57,23.17%,0.65148077829452,0.033535292510523,-0.0242822329,0.1760288025731,0.143174,6.3749999999934,101.24,97.5,6.25,6.5
2016-08-26,6.6,6.6,6,6,0,0.00%,0,N/A,17.45%,0.7199694329377,0.039572713937749,-0.0161401096,0.16439861900632,0.14027,6.0499999999169,102.11,97.5,6,6.1
"Downloaded from Barchart.com as of 01-10-2026 06:21am CST"
